ID	DateTime	User	PC	Activity
SESSION-PASSWORD-MEDIUM-2649	10-04-2010 19:16	DTAA/ODQ4361	PC-4481	Password Changed
SESSION-LOGIN-LOW-3819	12-04-2010 10:32	DTAA/FIO8317	PC-3090	Login Successful
SESSION-LOGOUT-LOW-7930	21-04-2010 03:31	DTAA/IEN9832	PC-1726	Logout
SESSION-LOGOUT-LOW-4832	30-04-2010 01:19	DTAA/FLJ2242	PC-3914	Logout
SESSION-FILE-LOW-2792	10-04-2010 14:58	DTAA/MDC5734	PC-3025	File Opened
SESSION-FILE-LOW-1236	28-04-2010 06:37	DTAA/PJF3517	PC-5860	File Opened
SESSION-EMAIL-LOW-8706	30-04-2010 22:02	DTAA/ZLP4084	PC-9090	Email Sent
SESSION-PASSWORD-MEDIUM-2615	24-04-2010 22:25	DTAA/FLJ2242	PC-4096	Password Changed
SESSION-EMAIL-LOW-8214	19-04-2010 18:44	DTAA/DFF5013	PC-9090	Email Sent
SESSION-FILE-LOW-7093	15-04-2010 02:52	DTAA/YVH7263	PC-5543	File Opened
SESSION-LOGOUT-LOW-6639	21-04-2010 13:04	DTAA/XYD5525	PC-1312	Logout
SESSION-EMAIL-LOW-9391	23-04-2010 10:02	DTAA/BCF7710	PC-5543	Email Sent
SESSION-PASSWORD-MEDIUM-8822	25-04-2010 21:40	DTAA/MVV7994	PC-3802	Password Changed
SESSION-LOGOUT-LOW-9147	14-04-2010 05:25	DTAA/IUR1741	PC-3090	Logout
SESSION-LOGOUT-LOW-4398	05-04-2010 04:21	DTAA/MYK1298	PC-7026	Logout
SESSION-LOGIN-LOW-7299	08-04-2010 10:59	DTAA/VLN8678	PC-9303	Login Successful
SESSION-EMAIL-LOW-8486	12-04-2010 09:05	DTAA/DGX1939	PC-9493	Email Sent
SESSION-FILE-LOW-4084	21-04-2010 08:40	DTAA/OGL4599	PC-2770	File Opened
SESSION-PASSWORD-MEDIUM-8501	23-04-2010 20:10	DTAA/AUS9343	PC-9200	Password Changed
SESSION-ACCESS-HIGH-6274	04-04-2010 07:35	DTAA/BCF7710	PC-8301	Access to Restricted Folder
SESSION-EMAIL-LOW-4376	05-04-2010 09:57	DTAA/VSC6934	PC-5543	Email Sent
SESSION-FILE-LOW-5227	06-04-2010 12:21	DTAA/PJF3517	PC-5164	File Opened
SESSION-PASSWORD-MEDIUM-3929	12-04-2010 11:34	DTAA/LEL4307	PC-5221	Password Changed
SESSION-FILE-LOW-3479	13-04-2010 12:15	DTAA/PJF3517	PC-2121	File Opened
SESSION-LOGOUT-LOW-9228	15-04-2010 09:38	DTAA/VLN8678	PC-5430	Logout
SESSION-LOGIN-LOW-1466	08-04-2010 02:27	DTAA/XYD5525	PC-7026	Login Successful
SESSION-FILE-LOW-9478	27-04-2010 12:05	DTAA/VSC6934	PC-4240	File Opened
SESSION-LOGIN-LOW-5469	23-04-2010 00:23	DTAA/LKF4396	PC-6246	Login Successful
SESSION-PASSWORD-MEDIUM-6066	13-04-2010 20:18	DTAA/IUR1741	PC-3802	Password Changed
SESSION-LOGOUT-LOW-5294	12-04-2010 02:12	DTAA/BHZ1136	PC-7638	Logout
SESSION-EMAIL-LOW-9536	14-04-2010 08:17	DTAA/MYK1298	PC-5430	Email Sent
SESSION-PASSWORD-MEDIUM-3398	25-04-2010 18:21	DTAA/EHR5221	PC-6706	Password Changed
SESSION-FILE-LOW-4961	06-04-2010 08:18	DTAA/PYC2207	PC-7459	File Opened
SESSION-FILE-LOW-1451	16-04-2010 16:05	DTAA/UAZ9086	PC-2770	File Opened
SESSION-SUSPICIOUS-MEDIUM-9864	27-04-2010 04:02	DTAA/RXQ5807	PC-6335	Suspicious Login from Foreign IP
SESSION-LOGOUT-LOW-9623	07-04-2010 22:53	DTAA/SPF8256	PC-9090	Logout
SESSION-LOGIN-LOW-8699	03-04-2010 06:50	DTAA/PUV1595	PC-3944	Login Successful
SESSION-LOGOUT-LOW-5493	25-04-2010 11:19	DTAA/DGX1939	PC-2459	Logout
SESSION-EMAIL-LOW-6547	13-04-2010 02:56	DTAA/LKF4396	PC-8301	Email Sent
SESSION-LOGIN-LOW-1009	12-04-2010 16:06	DTAA/MVV7994	PC-7353	Login Successful
SESSION-LOGOUT-LOW-9087	09-04-2010 00:15	DTAA/LKF4396	PC-7459	Logout
SESSION-LOGIN-LOW-8552	20-04-2010 19:36	DTAA/VSC6934	PC-5164	Login Successful
SESSION-LOGIN-LOW-5112	06-04-2010 07:14	DTAA/VSC6934	PC-9200	Login Successful
SESSION-PASSWORD-MEDIUM-9624	25-04-2010 20:56	DTAA/LEL4307	PC-6335	Password Changed
SESSION-LOGOUT-LOW-3519	07-04-2010 17:49	DTAA/HEL9963	PC-7741	Logout
SESSION-FILE-LOW-2342	25-04-2010 12:12	DTAA/YMI9044	PC-9493	File Opened
SESSION-LOGIN-LOW-8333	02-04-2010 22:18	DTAA/ODQ4361	PC-2459	Login Successful
SESSION-FILE-LOW-5291	03-04-2010 01:09	DTAA/NYI5084	PC-5363	File Opened
SESSION-PASSWORD-MEDIUM-4860	26-04-2010 19:39	DTAA/MCU7598	PC-8826	Password Changed
SESSION-PASSWORD-MEDIUM-3948	16-04-2010 22:40	DTAA/OGL4599	PC-6406	Password Changed
SESSION-EMAIL-LOW-8358	16-04-2010 22:15	DTAA/OMQ6976	PC-7353	Email Sent
SESSION-EMAIL-LOW-5432	15-04-2010 06:05	DTAA/EHR5221	PC-2630	Email Sent
SESSION-PASSWORD-MEDIUM-2652	24-04-2010 02:48	DTAA/MYK1298	PC-1059	Password Changed
SESSION-FILE-LOW-1813	18-04-2010 18:15	DTAA/DNA1335	PC-7353	File Opened
SESSION-LOGOUT-LOW-4545	30-04-2010 20:44	DTAA/OGL4599	PC-7741	Logout
SESSION-EMAIL-LOW-2069	04-04-2010 15:48	DTAA/VSC6934	PC-5430	Email Sent
SESSION-EMAIL-LOW-5212	09-04-2010 10:22	DTAA/ROB6344	PC-9496	Email Sent
SESSION-MALWARE-HIGH-9039	10-04-2010 13:06	DTAA/ZLP4084	PC-7353	Malware Execution Attempt
SESSION-LOGIN-LOW-3114	22-04-2010 02:24	DTAA/JRU9262	PC-8301	Login Successful
SESSION-EMAIL-LOW-9556	29-04-2010 05:10	DTAA/OGZ7278	PC-6406	Email Sent
SESSION-PASSWORD-MEDIUM-7956	18-04-2010 19:51	DTAA/MYK1298	PC-9556	Password Changed
SESSION-FILE-LOW-1778	16-04-2010 00:28	DTAA/PYC2207	PC-6246	File Opened
SESSION-FILE-LOW-9331	21-04-2010 20:38	DTAA/UAZ9086	PC-6406	File Opened
SESSION-LOGIN-LOW-4986	28-04-2010 19:41	DTAA/ZLP4084	PC-2088	Login Successful
SESSION-FILE-LOW-6017	05-04-2010 03:44	DTAA/FLJ2242	PC-1726	File Opened
SESSION-FILE-LOW-3542	07-04-2010 20:03	DTAA/WLN8711	PC-2088	File Opened
SESSION-LOGOUT-LOW-9567	26-04-2010 16:10	DTAA/ROB6344	PC-7200	Logout
SESSION-PASSWORD-MEDIUM-8862	08-04-2010 06:07	DTAA/WLN8711	PC-2088	Password Changed
SESSION-FILE-LOW-3627	19-04-2010 14:19	DTAA/JRU9262	PC-3802	File Opened
SESSION-FILE-LOW-1570	05-04-2010 00:38	DTAA/MZY8397	PC-5543	File Opened
SESSION-EMAIL-LOW-2457	18-04-2010 01:13	DTAA/XTE1549	PC-2088	Email Sent
SESSION-LOGOUT-LOW-3321	05-04-2010 04:52	DTAA/EHR5221	PC-8826	Logout
SESSION-SUSPICIOUS-MEDIUM-4750	10-04-2010 04:19	DTAA/YVH7263	PC-7353	Suspicious Login from Foreign IP
SESSION-LOGOUT-LOW-5419	05-04-2010 23:17	DTAA/ZLP4084	PC-2121	Logout
SESSION-LOGIN-LOW-2965	22-04-2010 06:21	DTAA/HEL9963	PC-5430	Login Successful
SESSION-EMAIL-LOW-1711	01-05-2010 00:11	DTAA/IEN9832	PC-9493	Email Sent
SESSION-FILE-LOW-9337	27-04-2010 01:37	DTAA/ODQ4361	PC-9556	File Opened
SESSION-PASSWORD-MEDIUM-7097	09-04-2010 23:38	DTAA/PJF3517	PC-7026	Password Changed
SESSION-LOGOUT-LOW-1893	07-04-2010 23:12	DTAA/LKF4396	PC-7537	Logout
SESSION-LOGOUT-LOW-1578	13-04-2010 11:44	DTAA/EHR5221	PC-2459	Logout
SESSION-LOGOUT-LOW-9367	30-04-2010 04:39	DTAA/OGL4599	PC-9496	Logout
SESSION-FILE-LOW-6896	10-04-2010 10:59	DTAA/FLJ2242	PC-5543	File Opened
SESSION-LOGOUT-LOW-7258	29-04-2010 12:13	DTAA/XTE1549	PC-3025	Logout
SESSION-PASSWORD-MEDIUM-7689	25-04-2010 04:06	DTAA/IEN9832	PC-2121	Password Changed
SESSION-EMAIL-LOW-4839	04-04-2010 02:05	DTAA/ODQ4361	PC-5221	Email Sent
SESSION-FILE-LOW-6052	10-04-2010 03:21	DTAA/BHZ1136	PC-5221	File Opened
SESSION-EMAIL-LOW-3698	25-04-2010 04:11	DTAA/VLN8678	PC-4450	Email Sent
SESSION-LOGOUT-LOW-7366	12-04-2010 19:00	DTAA/SPF8256	PC-2088	Logout
SESSION-PASSWORD-MEDIUM-4867	05-04-2010 11:34	DTAA/ROB6344	PC-2088	Password Changed
SESSION-FILE-LOW-9117	08-04-2010 22:12	DTAA/RXQ5807	PC-5543	File Opened
SESSION-EMAIL-LOW-2314	28-04-2010 13:19	DTAA/WLN8711	PC-7638	Email Sent
SESSION-EMAIL-LOW-2245	01-05-2010 02:36	DTAA/MVV7994	PC-5543	Email Sent
SESSION-EMAIL-LOW-9713	29-04-2010 15:13	DTAA/RET4173	PC-1059	Email Sent
SESSION-FILE-LOW-5070	20-04-2010 14:40	DTAA/BRH4303	PC-1059	File Opened
SESSION-ACCESS-HIGH-6318	22-04-2010 11:30	DTAA/EHR5221	PC-5164	Access to Restricted Folder
SESSION-FILE-LOW-3297	22-04-2010 19:52	DTAA/HEL9963	PC-7557	File Opened
SESSION-FILE-LOW-6491	01-04-2010 07:04	DTAA/OGZ7278	PC-7026	File Opened
SESSION-LOGOUT-LOW-8000	13-04-2010 06:46	DTAA/PEV5758	PC-6706	Logout
SESSION-FILE-LOW-3253	26-04-2010 20:02	DTAA/DNA1335	PC-9496	File Opened
SESSION-LOGIN-LOW-4032	01-05-2010 06:26	DTAA/MYK1298	PC-1726	Login Successful
SESSION-LOGIN-LOW-3008	16-04-2010 23:09	DTAA/ELP5990	PC-3025	Login Successful
SESSION-PASSWORD-MEDIUM-7454	24-04-2010 08:04	DTAA/FLJ2242	PC-4900	Password Changed
SESSION-PASSWORD-MEDIUM-2017	16-04-2010 07:56	DTAA/FTL9380	PC-3944	Password Changed
SESSION-LOGOUT-LOW-8986	05-04-2010 08:51	DTAA/WLN8711	PC-2121	Logout
SESSION-ACCESS-HIGH-1800	30-04-2010 13:59	DTAA/JRU9262	PC-1781	Access to Restricted Folder
SESSION-PASSWORD-MEDIUM-3673	11-04-2010 11:58	DTAA/PUV1595	PC-7557	Password Changed
SESSION-LOGOUT-LOW-8123	24-04-2010 13:56	DTAA/UAZ9086	PC-1781	Logout
SESSION-PASSWORD-MEDIUM-5164	20-04-2010 22:43	DTAA/BHZ1136	PC-7638	Password Changed
SESSION-EMAIL-LOW-7204	23-04-2010 13:42	DTAA/RXQ5807	PC-6406	Email Sent
SESSION-PASSWORD-MEDIUM-5944	11-04-2010 17:54	DTAA/YMI9044	PC-3090	Password Changed
SESSION-PASSWORD-MEDIUM-9224	24-04-2010 21:42	DTAA/OMQ6976	PC-7557	Password Changed
SESSION-FILE-LOW-8122	16-04-2010 23:59	DTAA/DGX1939	PC-9303	File Opened
SESSION-PASSWORD-MEDIUM-3474	22-04-2010 17:09	DTAA/MVV7994	PC-1781	Password Changed
SESSION-FILE-LOW-2740	14-04-2010 11:22	DTAA/SPF8256	PC-7557	File Opened
SESSION-FILE-LOW-1486	28-04-2010 19:22	DTAA/RXQ5807	PC-9303	File Opened
SESSION-LOGIN-LOW-8180	05-04-2010 06:47	DTAA/DNA1335	PC-6870	Login Successful
SESSION-FILE-LOW-9816	19-04-2010 17:35	DTAA/ODQ4361	PC-6246	File Opened
SESSION-LOGIN-LOW-1004	12-04-2010 01:27	DTAA/FIO8317	PC-9090	Login Successful
SESSION-FILE-LOW-9542	30-04-2010 07:40	DTAA/BCF7710	PC-2630	File Opened
SESSION-LOGOUT-LOW-7680	22-04-2010 15:34	DTAA/AUS9343	PC-5164	Logout
SESSION-LOGOUT-LOW-8213	04-04-2010 14:40	DTAA/VLN8678	PC-4096	Logout
SESSION-FILE-LOW-7059	12-04-2010 12:45	DTAA/JRU9262	PC-4450	File Opened
SESSION-FILE-LOW-8535	07-04-2010 23:44	DTAA/SPF8256	PC-8295	File Opened
SESSION-EMAIL-LOW-3178	27-04-2010 04:52	DTAA/FIO8317	PC-3944	Email Sent
SESSION-PASSWORD-MEDIUM-2587	18-04-2010 04:52	DTAA/RET4173	PC-4240	Password Changed
SESSION-PASSWORD-MEDIUM-1887	13-04-2010 03:30	DTAA/MVV7994	PC-8826	Password Changed
SESSION-LOGOUT-LOW-5399	28-04-2010 14:38	DTAA/VLN8678	PC-6335	Logout
SESSION-LOGIN-LOW-4202	12-04-2010 03:04	DTAA/BCF7710	PC-2088	Login Successful
SESSION-PASSWORD-MEDIUM-3492	10-04-2010 20:27	DTAA/LKF4396	PC-4900	Password Changed
SESSION-MALWARE-HIGH-8958	23-04-2010 03:53	DTAA/PEV5758	PC-3944	Malware Execution Attempt
SESSION-FILE-LOW-6995	08-04-2010 17:54	DTAA/ODQ4361	PC-9200	File Opened
SESSION-LOGOUT-LOW-5023	08-04-2010 11:08	DTAA/AUS9343	PC-2088	Logout
SESSION-LOGOUT-LOW-4996	30-04-2010 22:46	DTAA/PEV5758	PC-3914	Logout
SESSION-PASSWORD-MEDIUM-2979	10-04-2010 07:45	DTAA/RKF2943	PC-3944	Password Changed
SESSION-FILE-LOW-3871	11-04-2010 13:15	DTAA/PYC2207	PC-2770	File Opened
SESSION-LOGIN-LOW-8426	25-04-2010 08:32	DTAA/LEL4307	PC-3914	Login Successful
SESSION-LOGOUT-LOW-4342	20-04-2010 10:17	DTAA/MZY8397	PC-2630	Logout
SESSION-PASSWORD-MEDIUM-9633	20-04-2010 08:10	DTAA/WLN8711	PC-4240	Password Changed
SESSION-LOGOUT-LOW-4642	23-04-2010 14:32	DTAA/NYI5084	PC-6335	Logout
SESSION-LOGIN-LOW-8659	28-04-2010 12:26	DTAA/PEV5758	PC-6246	Login Successful
SESSION-FILE-LOW-8653	15-04-2010 13:39	DTAA/VSC6934	PC-9090	File Opened
SESSION-EMAIL-LOW-6778	25-04-2010 08:05	DTAA/XTE1549	PC-1669	Email Sent
SESSION-LOGIN-LOW-4823	13-04-2010 13:30	DTAA/OGZ7278	PC-3802	Login Successful
SESSION-PASSWORD-MEDIUM-9410	10-04-2010 16:37	DTAA/DNA1335	PC-8826	Password Changed
SESSION-EMAIL-LOW-2147	18-04-2010 03:18	DTAA/ELP5990	PC-6335	Email Sent
SESSION-LOGIN-LOW-6473	08-04-2010 05:30	DTAA/OMQ6976	PC-3090	Login Successful
SESSION-LOGIN-LOW-5037	07-04-2010 10:35	DTAA/XYD5525	PC-6406	Login Successful
SESSION-LOGOUT-LOW-9229	07-04-2010 08:37	DTAA/DGX1939	PC-1312	Logout
SESSION-LOGIN-LOW-6602	07-04-2010 02:47	DTAA/MYK1298	PC-7741	Login Successful
SESSION-LOGIN-LOW-1085	02-04-2010 01:26	DTAA/ROB6344	PC-6335	Login Successful
SESSION-MULTIPLE-MEDIUM-6047	15-04-2010 06:53	DTAA/ODQ4361	PC-7537	Multiple Failed Login Attempts
SESSION-PASSWORD-MEDIUM-3401	19-04-2010 19:47	DTAA/MYK1298	PC-2121	Password Changed
SESSION-FILE-LOW-6386	27-04-2010 11:09	DTAA/NYI5084	PC-2121	File Opened
SESSION-PASSWORD-MEDIUM-9607	16-04-2010 17:38	DTAA/VBU5686	PC-8826	Password Changed
SESSION-FILE-LOW-8403	25-04-2010 08:09	DTAA/DGX1939	PC-2088	File Opened
SESSION-PASSWORD-MEDIUM-9677	09-04-2010 00:20	DTAA/MYK1298	PC-8826	Password Changed
SESSION-LOGIN-LOW-9445	13-04-2010 04:56	DTAA/BCF7710	PC-7459	Login Successful
SESSION-LOGIN-LOW-5931	19-04-2010 18:57	DTAA/MCU7598	PC-4240	Login Successful
SESSION-EMAIL-LOW-2762	10-04-2010 19:35	DTAA/WLN8711	PC-2630	Email Sent
SESSION-FILE-LOW-7892	09-04-2010 09:21	DTAA/FTL9380	PC-7026	File Opened
SESSION-PRIVILEGE-HIGH-1453	26-04-2010 09:46	DTAA/OGL4599	PC-3090	Privilege Escalation Detected
SESSION-EMAIL-LOW-8776	25-04-2010 08:51	DTAA/PJF3517	PC-2121	Email Sent
SESSION-EMAIL-LOW-6058	12-04-2010 15:57	DTAA/ZLP4084	PC-4481	Email Sent
SESSION-EMAIL-LOW-4041	15-04-2010 13:09	DTAA/ZLP4084	PC-2121	Email Sent
SESSION-LOGOUT-LOW-8698	18-04-2010 17:59	DTAA/WLN8711	PC-1726	Logout
SESSION-LOGOUT-LOW-6341	24-04-2010 08:17	DTAA/MDC5734	PC-7459	Logout
SESSION-SUSPICIOUS-MEDIUM-3521	25-04-2010 06:13	DTAA/HEL9963	PC-3914	Suspicious Login from Foreign IP
SESSION-EMAIL-LOW-4311	21-04-2010 18:00	DTAA/VBU5686	PC-7459	Email Sent
SESSION-FILE-LOW-1454	03-04-2010 16:58	DTAA/DGX1939	PC-9090	File Opened
SESSION-FILE-LOW-7928	19-04-2010 20:02	DTAA/SPF8256	PC-2121	File Opened
SESSION-EMAIL-LOW-7061	28-04-2010 15:16	DTAA/BHZ1136	PC-8295	Email Sent
SESSION-LOGOUT-LOW-1813	26-04-2010 04:15	DTAA/RKF2943	PC-5543	Logout
SESSION-LOGIN-LOW-1882	12-04-2010 06:01	DTAA/YVH7263	PC-3914	Login Successful
SESSION-LOGIN-LOW-9245	30-04-2010 23:49	DTAA/MDT8312	PC-6335	Login Successful
SESSION-LOGOUT-LOW-1981	26-04-2010 23:54	DTAA/WLN8711	PC-6406	Logout
SESSION-LOGOUT-LOW-2138	23-04-2010 22:38	DTAA/IEN9832	PC-5363	Logout
SESSION-LOGOUT-LOW-7470	18-04-2010 00:41	DTAA/DGX1939	PC-3090	Logout
SESSION-LOGIN-LOW-8308	22-04-2010 23:05	DTAA/DFF5013	PC-9303	Login Successful
SESSION-LOGOUT-LOW-1295	10-04-2010 08:17	DTAA/BCF7710	PC-7557	Logout
SESSION-LOGOUT-LOW-5720	23-04-2010 03:43	DTAA/DNA1335	PC-2088	Logout
SESSION-PASSWORD-MEDIUM-6777	17-04-2010 08:52	DTAA/YVH7263	PC-2630	Password Changed
SESSION-EMAIL-LOW-1165	25-04-2010 04:55	DTAA/MYK1298	PC-9556	Email Sent
SESSION-FILE-LOW-6030	11-04-2010 20:06	DTAA/ODQ4361	PC-9090	File Opened
SESSION-EMAIL-LOW-7074	27-04-2010 01:26	DTAA/ODQ4361	PC-5363	Email Sent
SESSION-LOGOUT-LOW-3277	04-04-2010 22:52	DTAA/OGL4599	PC-7353	Logout
SESSION-LOGOUT-LOW-3026	11-04-2010 05:02	DTAA/VBU5686	PC-2459	Logout
SESSION-PASSWORD-MEDIUM-8469	15-04-2010 14:21	DTAA/LEL4307	PC-9200	Password Changed
SESSION-PASSWORD-MEDIUM-8131	27-04-2010 09:06	DTAA/ODQ4361	PC-2459	Password Changed
SESSION-PASSWORD-MEDIUM-8391	12-04-2010 14:11	DTAA/XYD5525	PC-2630	Password Changed
SESSION-PASSWORD-MEDIUM-6456	16-04-2010 18:03	DTAA/AUS9343	PC-2630	Password Changed
SESSION-EMAIL-LOW-7874	27-04-2010 22:36	DTAA/ODQ4361	PC-2770	Email Sent
SESSION-FILE-LOW-1929	29-04-2010 01:55	DTAA/VSC6934	PC-2770	File Opened
SESSION-DATA-HIGH-1041	21-04-2010 08:38	DTAA/BHZ1136	PC-9200	Data Exfiltration Attempt
SESSION-LOGOUT-LOW-9695	01-04-2010 12:56	DTAA/MZY8397	PC-8826	Logout
SESSION-PASSWORD-MEDIUM-5643	02-04-2010 17:39	DTAA/OMQ6976	PC-5543	Password Changed
SESSION-LOGIN-LOW-8769	13-04-2010 08:44	DTAA/FIO8317	PC-4096	Login Successful
SESSION-PASSWORD-MEDIUM-7161	05-04-2010 03:20	DTAA/JRU9262	PC-3944	Password Changed
SESSION-EMAIL-LOW-2105	17-04-2010 04:43	DTAA/RKF2943	PC-9200	Email Sent
SESSION-EMAIL-LOW-8305	20-04-2010 14:16	DTAA/PJF3517	PC-9090	Email Sent
SESSION-FILE-LOW-4590	18-04-2010 19:47	DTAA/MYK1298	PC-7026	File Opened
SESSION-FILE-LOW-4463	25-04-2010 03:52	DTAA/IEN9832	PC-1312	File Opened
SESSION-LOGOUT-LOW-2161	29-04-2010 19:26	DTAA/MDT8312	PC-1726	Logout
SESSION-LOGIN-LOW-8646	05-04-2010 23:05	DTAA/ODQ4361	PC-4096	Login Successful
SESSION-PASSWORD-MEDIUM-7420	13-04-2010 02:28	DTAA/BRH4303	PC-7353	Password Changed
SESSION-FILE-LOW-6332	15-04-2010 20:13	DTAA/MDC5734	PC-2121	File Opened
SESSION-PASSWORD-MEDIUM-5590	23-04-2010 09:40	DTAA/FIO8317	PC-7026	Password Changed
SESSION-FILE-LOW-3272	01-05-2010 00:23	DTAA/LKF4396	PC-1059	File Opened
SESSION-EMAIL-LOW-9888	06-04-2010 18:32	DTAA/JRU9262	PC-4096	Email Sent
SESSION-FILE-LOW-5238	07-04-2010 01:05	DTAA/NYI5084	PC-7459	File Opened
SESSION-EMAIL-LOW-4899	20-04-2010 03:16	DTAA/SPF8256	PC-4900	Email Sent
SESSION-FILE-LOW-3634	30-04-2010 00:24	DTAA/RET4173	PC-7638	File Opened
SESSION-EMAIL-LOW-1205	05-04-2010 01:17	DTAA/OGL4599	PC-2459	Email Sent
SESSION-FILE-LOW-2588	18-04-2010 13:50	DTAA/PEV5758	PC-8074	File Opened
SESSION-PASSWORD-MEDIUM-7451	29-04-2010 09:42	DTAA/XTE1549	PC-9556	Password Changed
SESSION-LOGIN-LOW-5688	04-04-2010 07:37	DTAA/ZLP4084	PC-9556	Login Successful
SESSION-LOGIN-LOW-3514	13-04-2010 06:41	DTAA/OMQ6976	PC-1726	Login Successful
SESSION-FILE-LOW-3222	26-04-2010 00:14	DTAA/WLN8711	PC-4240	File Opened
SESSION-LOGIN-LOW-4601	17-04-2010 20:41	DTAA/ZLP4084	PC-9496	Login Successful
SESSION-FILE-LOW-6157	20-04-2010 04:13	DTAA/YYF1218	PC-7537	File Opened
SESSION-PRIVILEGE-HIGH-8790	24-04-2010 17:54	DTAA/XYD5525	PC-9496	Privilege Escalation Detected
SESSION-PASSWORD-MEDIUM-8144	06-04-2010 10:29	DTAA/PJF3517	PC-2121	Password Changed
SESSION-EMAIL-LOW-7414	15-04-2010 06:02	DTAA/MCU7598	PC-7537	Email Sent
SESSION-LOGOUT-LOW-8260	10-04-2010 07:46	DTAA/MZY8397	PC-5430	Logout
SESSION-LOGOUT-LOW-1984	23-04-2010 09:43	DTAA/DNA1335	PC-4240	Logout
SESSION-LOGIN-LOW-3316	11-04-2010 23:38	DTAA/MDT8312	PC-6406	Login Successful
SESSION-EMAIL-LOW-5511	28-04-2010 08:24	DTAA/MDC5734	PC-3944	Email Sent
SESSION-PASSWORD-MEDIUM-6175	26-04-2010 22:55	DTAA/WLN8711	PC-7459	Password Changed
SESSION-FILE-LOW-2176	24-04-2010 17:15	DTAA/ODQ4361	PC-5430	File Opened
SESSION-PASSWORD-MEDIUM-7821	25-04-2010 02:09	DTAA/MYK1298	PC-2088	Password Changed
SESSION-LOGIN-LOW-2417	27-04-2010 22:36	DTAA/ELP5990	PC-6406	Login Successful
SESSION-LOGIN-LOW-7601	17-04-2010 19:18	DTAA/ODQ4361	PC-4450	Login Successful
SESSION-FILE-LOW-4225	11-04-2010 07:34	DTAA/ROB6344	PC-9556	File Opened
SESSION-EMAIL-LOW-4729	27-04-2010 01:30	DTAA/RET4173	PC-7638	Email Sent
SESSION-LOGIN-LOW-2222	12-04-2010 03:23	DTAA/IEN9832	PC-2459	Login Successful
SESSION-FILE-LOW-9993	19-04-2010 08:07	DTAA/EHR5221	PC-2630	File Opened
SESSION-PASSWORD-MEDIUM-1765	03-04-2010 20:44	DTAA/LEL4307	PC-3944	Password Changed
SESSION-LOGIN-LOW-2683	20-04-2010 03:00	DTAA/MVV7994	PC-7638	Login Successful
SESSION-LOGIN-LOW-9943	12-04-2010 12:33	DTAA/XYD5525	PC-5430	Login Successful
SESSION-EMAIL-LOW-7017	30-04-2010 12:25	DTAA/DNA1335	PC-2630	Email Sent
SESSION-LOGIN-LOW-5542	22-04-2010 23:32	DTAA/JRU9262	PC-8074	Login Successful
SESSION-PASSWORD-MEDIUM-4457	23-04-2010 16:40	DTAA/WLN8711	PC-3025	Password Changed
SESSION-LOGIN-LOW-1563	01-04-2010 23:28	DTAA/AUS9343	PC-9090	Login Successful
SESSION-FILE-LOW-4495	28-04-2010 22:05	DTAA/MDT8312	PC-9556	File Opened
SESSION-FILE-LOW-8368	27-04-2010 22:25	DTAA/WLN8711	PC-6706	File Opened
SESSION-FILE-LOW-1855	23-04-2010 21:56	DTAA/IUR1741	PC-9577	File Opened
SESSION-EMAIL-LOW-3014	27-04-2010 14:01	DTAA/IEN9832	PC-9303	Email Sent
SESSION-SUSPICIOUS-MEDIUM-5388	15-04-2010 19:02	DTAA/UAZ9086	PC-2459	Suspicious Login from Foreign IP
SESSION-FILE-LOW-4964	14-04-2010 05:09	DTAA/IUR1741	PC-2088	File Opened
SESSION-FILE-LOW-5805	30-04-2010 02:54	DTAA/VSC6934	PC-6870	File Opened
SESSION-MULTIPLE-MEDIUM-6091	08-04-2010 21:23	DTAA/WLN8711	PC-1312	Multiple Failed Login Attempts
SESSION-FILE-LOW-2830	07-04-2010 14:30	DTAA/MDT8312	PC-5164	File Opened
SESSION-FILE-LOW-9437	14-04-2010 12:45	DTAA/FLJ2242	PC-7026	File Opened
SESSION-LOGIN-LOW-9672	24-04-2010 05:42	DTAA/MVV7994	PC-6406	Login Successful
SESSION-LOGOUT-LOW-3314	09-04-2010 19:23	DTAA/EHR5221	PC-1781	Logout
SESSION-FILE-LOW-6806	29-04-2010 20:54	DTAA/OMQ6976	PC-6870	File Opened
SESSION-LOGIN-LOW-3375	24-04-2010 05:26	DTAA/BCF7710	PC-5164	Login Successful
SESSION-PASSWORD-MEDIUM-6160	09-04-2010 22:41	DTAA/SPF8256	PC-3090	Password Changed
SESSION-LOGIN-LOW-5847	10-04-2010 08:13	DTAA/PEV5758	PC-4450	Login Successful
SESSION-LOGOUT-LOW-2929	09-04-2010 04:07	DTAA/OGL4599	PC-6406	Logout
SESSION-PASSWORD-MEDIUM-3673	04-04-2010 13:22	DTAA/OGL4599	PC-2630	Password Changed
SESSION-PASSWORD-MEDIUM-1906	29-04-2010 13:22	DTAA/XYD5525	PC-5221	Password Changed
SESSION-LOGOUT-LOW-1327	12-04-2010 07:10	DTAA/OGZ7278	PC-1726	Logout
SESSION-LOGOUT-LOW-3670	06-04-2010 06:11	DTAA/IUR1741	PC-6406	Logout
SESSION-FILE-LOW-7153	03-04-2010 07:38	DTAA/YVH7263	PC-9200	File Opened
SESSION-FILE-LOW-1682	01-04-2010 22:03	DTAA/ODQ4361	PC-3025	File Opened
